,id,screen_name,astroturf,fake_follower,financial,other,overall,self_declared,spammer,english,universal
0,412443775,Subguy4domgal,0.2,2.8,0.6,1.5,2.8,0.0,1.6,0.7969290189014606,0.8068955728616037
0,1525320140736569344,tzHuseyn,0.2,5.0,2.7,4.8,5.0,2.2,3.1,0.9373635156266058,1.0
0,1525207880890212352,RoneiRogertt,0.6,4.1,3.6,4.7,4.7,3.4,2.7,0.8995513244218455,0.8808312676897403
0,3312350430,Davinde21389181,0.1,5.0,2.0,4.9,5.0,2.8,2.0,1.0,1.0
0,1525320974438113280,johandosky,0.2,4.5,2.7,4.9,4.9,3.4,2.4,0.9307543294922915,0.8383916789430322
0,1251829387017650179,RaviAgr78697024,0.5,5.0,1.2,3.2,5.0,2.7,3.7,1.0,0.9338419498718862
0,3253886913,dar_weeks,0.3,2.0,1.8,1.5,2.0,0.0,1.3,0.7939576449836836,0.8054123562973726
0,1356469376938106880,ToretSol,0.2,0.8,1.5,2.7,2.2,0.0,0.6,0.7961080923981387,0.6415870166679795
0,1905715092,PavNicole,0.6,2.4,0.2,3.2,3.2,2.3,0.9,0.796599114745521,0.8053747654061287
0,1525318654879223808,elsyieli,0.2,5.0,3.8,4.8,5.0,2.4,5.0,1.0,1.0
0,919506584,johnloch234,0.0,0.6,0.0,0.3,0.2,0.2,0.0,0.30618807248975083,0.31739450135566455
0,409062468,Eden_Cotter,0.2,3.0,1.1,1.6,1.5,0.4,1.0,0.7759887465100499,0.8055586579935085
0,1159872063441534976,AntonSokid,0.7,2.8,0.4,3.5,3.5,2.4,1.0,0.797782173166965,0.7828265255249504
0,1386470168998580226,Safu_Trendz,0.2,2.8,0.2,2.9,2.9,2.2,1.2,0.7967905786038864,0.8055586579935085
0,1525320994667257857,onglo10,0.4,4.9,4.6,4.9,4.9,3.0,2.4,0.9352359637149623,1.0
0,1525320379618668544,peter_flangas,0.3,4.8,3.6,4.9,4.9,2.8,3.6,0.9307543294922915,0.904303821618659
0,1525321051952992259,HarryPo80427395,0.7,4.1,3.5,4.1,4.1,2.9,3.0,0.8240917140475522,0.8474634546636374
0,331876850,supermanonwhat_,0.0,0.7,0.5,1.7,1.2,0.0,0.4,0.7470839770895665,0.3469210182245441
0,1442047758530068489,UtsavGh,0.6,1.9,0.8,2.5,2.3,0.6,1.6,0.796828494732411,0.7966241294741505
0,1525320440893169665,LaMaestra061593,0.4,4.8,4.3,3.0,4.8,2.6,4.6,0.923535423667034,1.0
0,1525319748057276417,LeviClay123,0.2,5.0,4.0,4.9,5.0,2.6,5.0,0.9373635156266058,1.0
0,1525319159378329600,ChideraThank,0.2,4.4,1.9,4.8,4.8,4.1,2.7,0.9158377984126878,0.8859379719494699
0,1489252920189423622,idx1998,0.2,3.1,0.9,2.8,3.1,0.6,2.4,0.796622208632847,0.8052444082217497
0,1523691386675113985,PhillipDBeck,0.5,3.6,2.5,2.1,3.6,0.4,2.0,0.7989890411370751,0.8055586579935085
0,1442762829040209920,YRajpurohith,0.4,3.1,0.4,2.6,3.1,0.6,1.7,0.796622208632847,0.805401613592116
0,3430818226,itsthisguy1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.23332432370635456
0,1450538641768337409,Nebulou42212061,0.6,4.4,1.0,3.8,4.4,2.6,3.2,0.8595061719862279,0.9121502174127201
0,1525321044172619776,RedfieldHugo,0.2,5.0,3.6,4.8,5.0,2.7,1.6,1.0,1.0
0,1525320561748021250,KamalSa81182977,0.2,4.8,3.2,5.0,5.0,3.2,1.8,1.0,0.9338419498718862
0,1500055252581580802,NguynAnTrn6,0.1,5.0,2.9,5.0,5.0,3.1,3.0,1.0,1.0
0,1521486652681879552,NguyenH44805128,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,838129900330631168,Preston_Steier,0.0,4.8,2.3,4.4,4.8,3.1,3.6,0.923535423667034,0.904303821618659
0,1517948011967664131,Kiduspic,0.2,4.2,3.0,2.8,4.2,2.9,4.2,0.8339181685112829,1.0
0,758949111248723968,JohnnaturindaN,0.6,1.8,0.0,2.7,1.5,0.2,0.4,0.7759887465100499,0.799570188835745
0,1525320832851255297,livetv80448057,0.2,3.6,0.8,4.9,4.9,4.4,2.8,0.9307543294922915,0.8963872382550993
0,1453321974428491776,blDJZ6cluMEsvfN,0.1,5.0,2.8,5.0,5.0,2.8,1.2,1.0,1.0
0,1150687701324173313,Murphy05053905,0.2,1.4,0.0,1.5,0.7,0.2,0.6,0.5778862084370772,0.5488888157824968
0,960679015085428737,PapaMeags_Nut,0.1,3.8,1.0,4.3,4.3,3.6,3.4,0.8395863545645614,0.8662905376040458
0,1525319447933763584,Krishan29084839,0.2,4.4,3.7,4.9,4.9,3.1,1.4,0.9307543294922915,0.9197876419218655
0,1324456394683162624,Cecille88086461,0.4,4.1,1.6,4.3,4.3,3.0,4.0,0.8395863545645614,0.859576255252869
0,1123158698,Vale_Zaffaroni,0.1,3.0,0.0,2.8,1.8,0.2,1.0,0.7907586934369296,0.6784864269642225
0,1525320086348869632,FofanahKutay,0.3,4.9,4.1,2.8,4.9,2.6,3.6,0.9307543294922915,1.0
0,1513458799574671363,Somalistar101,0.6,2.7,1.0,2.9,2.9,2.5,2.0,0.7968599400514179,0.8082278383974655
0,1943927504,rohitpalli1,0.6,1.2,0.9,3.7,3.7,0.2,1.6,0.8008799175144752,0.8039704121290502
0,76253582,JonnyRobert,0.0,3.2,0.4,2.6,3.2,1.5,1.2,0.796599114745521,0.7674214324358889
0,1418207561031901192,DorcasDeizzy,0.2,0.8,0.1,0.5,0.6,0.2,0.2,0.5539725719744064,0.5488888157824968
0,1525320282294079489,saushre_,0.2,4.8,3.5,4.8,5.0,2.8,5.0,1.0,1.0
0,105146194,vickypiwal,0.0,1.6,0.6,1.2,1.2,0.0,0.6,0.7287106185584935,0.7784494983408411
0,1522248737434783744,TaniaCenen,0.0,4.4,1.4,4.8,4.8,3.8,3.2,0.923535423667034,0.8733944954488508
0,985862809765335041,shugoito_ito,0.6,1.5,0.6,4.6,4.6,0.0,0.6,0.8912318555080615,0.5742686032713971
0,298132551,AparnaaP,0.2,1.8,1.8,2.0,1.8,0.2,1.2,0.7920317685697057,0.6608500314332488
0,1209642140097220608,GregHatcher14,0.4,3.4,1.8,4.4,4.4,4.0,2.8,0.8457543526336647,0.8474634546636374
0,3406812557,mariannehelgesn,0.8,3.4,3.1,4.2,4.2,3.2,3.0,0.8287549877594508,0.813043153461001
0,1488864784720220160,JustinH84094292,0.4,2.3,0.6,2.0,2.4,0.8,2.4,0.7971250161607958,0.8053085767533751
0,1460300616253673472,AnnieKaStory,0.4,4.8,1.8,3.6,4.8,3.4,4.1,0.9077975241648624,0.904303821618659
0,1525320356822646787,bdalrhm36554523,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,1525319849454538752,DawnMat55842085,0.3,5.0,4.1,4.8,5.0,2.3,1.9,0.9373635156266058,1.0
0,150764151,jhoxua_diaz,0.1,2.1,0.4,2.4,2.4,0.0,2.0,0.7970609972920484,0.7784494983408411
0,761576286036774912,OhYeaMrKraps,0.4,1.4,1.0,2.8,2.2,0.0,0.4,0.7964100716330078,0.8055586579935085
0,1477670542178066447,mymobilesprice,0.4,3.6,0.6,4.2,4.2,3.0,2.9,0.8287549877594508,0.813043153461001
0,1446130382336708613,PFiyouji,0.2,4.9,2.0,4.4,4.9,3.5,3.0,0.9307543294922915,0.9338419498718862
0,1453065293224423435,FranklinKimtai,2.0,2.6,0.2,2.8,1.8,0.3,0.6,0.7907586934369296,0.8052478284119403
0,53719889,Kian_Jahromi,0.0,2.8,0.4,2.8,2.8,0.0,1.8,0.7969945574902298,0.8054123562973726
0,1516179875207462918,RickyMartin365,0.8,3.8,2.6,3.4,3.8,3.5,2.7,0.8036706514015852,0.859576255252869
0,1521712937408372736,DuckEmpireNFT,0.4,2.8,0.1,2.9,2.9,1.0,2.0,0.7967905786038864,0.8055586579935085
0,1525320240728776704,raghavpradeep29,0.1,4.4,3.8,5.0,5.0,3.0,0.9,0.9373635156266058,1.0
0,1035519200998187009,JaceMoore16,0.1,2.3,0.2,2.4,1.8,0.6,1.1,0.7907586934369296,0.6415870166679795
0,1196271067054190598,AsareEm37506020,0.2,4.8,3.2,4.7,4.8,2.8,2.3,0.9118519071420133,1.0
0,1512459990925250568,mohamme17987901,0.2,4.0,3.9,5.0,5.0,3.0,0.8,0.9373635156266058,0.9197876419218655
0,926244354255179776,imujahid5077,1.3,2.2,0.4,3.0,3.0,0.0,1.0,0.7967247202742335,0.7784494983408411
0,1525320225268310017,DonaldTrunks8,0.6,3.9,2.7,3.9,4.6,4.6,3.7,0.8748575042966269,0.8456243663876386
0,1262755613525737472,Shivam89507469,0.8,1.1,1.2,3.2,1.7,0.2,0.2,0.7874002196908744,0.7437205366967014
0,1525319665295101952,Wippy_edits,0.4,4.4,4.2,2.9,4.4,2.8,4.1,0.8457543526336647,1.0
0,1431174510590382080,Rithu_dz,0.0,1.4,0.0,1.0,1.8,0.2,1.2,0.7892294694438972,0.7733457112766196
0,1520415809964847104,ryannah0704,0.2,4.2,2.2,4.7,4.7,3.6,2.7,0.8995513244218455,0.8193478253485871
0,1525320221636149249,Savankhn,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,1248089766148571137,Chrisrobertocal,1.0,2.3,0.4,2.1,2.3,0.3,0.8,0.7969641686241824,0.7437205366967014
0,369457935,btakavingofa,0.2,2.2,0.8,1.0,1.0,0.0,0.5,0.6915799517497913,0.7089830786080018
0,1525320769634455553,TYYX31787779,0.1,5.0,2.4,4.8,5.0,2.9,2.0,1.0,1.0
0,1525319812934619139,tomo2022514,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,1524800574755344384,jahaja_artist,0.4,4.3,2.6,3.5,4.3,3.5,3.2,0.8395863545645614,0.8532920387559139
0,261592330,innovativemann,0.5,3.2,0.2,3.5,3.5,3.0,2.8,0.797782173166965,0.813043153461001
0,441916408,AdeelRulbreaker,0.6,0.6,0.2,2.5,1.6,0.0,0.0,0.7826357858330618,0.5488888157824968
0,1525138518435307520,jibranbhatt12,0.9,2.8,2.2,3.3,3.3,1.0,2.0,0.7967206940193189,0.8052176344738626
0,1525277436384100353,DougPal96495529,0.2,4.9,4.6,4.2,4.9,2.6,2.3,0.9307543294922915,1.0
0,75451778,pavelbojalil,0.6,3.6,0.4,2.6,3.6,0.2,3.1,0.7998362042473794,0.8148417533461276
0,151232008,jairlsf,0.2,1.2,0.6,2.3,1.6,0.0,0.4,0.7852210697594887,0.37678996390568303
0,1525320638784839680,DillonBenjami10,0.2,4.8,3.5,4.9,4.9,2.9,2.3,0.9307543294922915,0.9197876419218655
0,2496682620,BurkGlauser,0.2,5.0,2.2,4.6,5.0,2.8,3.8,1.0,1.0
0,2352233424,araujomorela,0.2,4.6,4.1,4.6,4.6,2.8,3.2,0.8912318555080615,0.9197876419218655
0,1166522029681590278,fbc41297359,0.2,4.4,0.8,4.3,4.4,3.2,3.6,0.8595061719862279,0.8288069415530707
0,18452614,JeanChatzky,1.8,1.4,0.0,1.4,2.2,0.0,0.0,0.7964100716330078,0.7527121552274618
0,1525319709100773376,nixxxxy3,1.4,2.8,0.9,2.7,2.8,1.6,2.3,0.7969290189014606,0.8064216072785402
0,1184158639,PhillFifa,0.2,1.0,0.1,1.7,1.2,0.0,0.2,0.7470839770895665,0.4658392474232361
0,1263824509590781955,noahblackburn10,0.4,4.3,1.5,3.2,4.3,2.7,2.3,0.8395863545645614,0.8885263643630983
0,2545482329,Mdintekhabalamm,0.8,2.6,0.3,2.0,2.0,1.4,1.0,0.7952555385005927,0.799570188835745
0,22796369,spicymeataballz,0.2,1.1,0.8,2.7,1.4,1.0,0.4,0.7717813288270262,0.760577756485164
0,768541504474198016,MaheshS84459606,0.2,1.6,0.6,2.1,2.0,0.0,1.0,0.7952555385005927,0.5488888157824968
0,1525318015448907776,JChimkelu,0.4,4.9,4.6,4.8,4.9,2.3,1.8,0.9307543294922915,1.0
0,1103879492802555905,jackiekinns,0.0,0.2,0.0,0.2,0.3,0.0,0.2,0.36264564124632276,0.37678996390568303
0,1525320383150592002,rumman_mn,0.2,4.6,3.6,4.9,4.9,3.1,1.9,0.9307543294922915,0.9270685798190942
0,1525320198865137664,pradipd41232204,0.6,3.0,2.0,3.1,3.1,2.6,2.2,0.796622208632847,0.8338497127529472
0,1336709719998676994,gsbrahmin,0.4,0.5,0.0,2.2,1.3,0.2,0.2,0.7546218700467833,0.6784864269642225
0,1313621756536655878,megeffken2015,0.1,4.0,2.6,4.4,4.4,3.7,3.8,0.8524047631581662,0.859576255252869
0,3390832733,Lezzhunter,0.2,3.1,0.6,2.6,3.1,0.1,1.7,0.796622208632847,0.7897432630001835
0,824765960,sour_kimou,0.2,4.5,4.1,2.8,4.5,2.8,2.6,0.8670116134145492,1.0
0,1525320504701292544,leblanc_enrique,0.8,3.6,3.8,4.4,4.4,2.8,2.8,0.8595061719862279,0.8454433324602049
0,3518467752,CJCelsur32,0.2,0.4,0.2,0.6,0.6,0.1,0.0,0.5027122940873614,0.31739450135566455
0,696065007465828353,VeiledGlitch,0.4,0.2,0.1,1.1,0.4,0.0,0.0,0.4479465575931997,0.49449072748283696
0,188703202,Holland_Claire1,0.0,1.6,0.0,0.8,0.8,0.0,0.5,0.621687023966582,0.6608500314332488
0,1260824719,BibIsInDaHouse,0.0,1.8,0.0,1.5,2.0,0.0,1.6,0.7939576449836836,0.6207049850511144
0,1376728657926889474,Anilary65775984,0.4,3.2,1.8,3.0,3.2,0.6,1.7,0.796599114745521,0.8054092120440788
0,304500687,Elienildo_,0.0,2.7,0.5,3.4,3.4,1.9,2.5,0.797075908158591,0.760577756485164
0,91835776,mudi133,0.1,4.5,1.4,4.3,4.5,3.0,3.4,0.8670116134145492,0.9270685798190942
0,1525319728994066433,RafikiSchultz,0.8,4.0,1.2,3.2,4.0,3.4,2.0,0.8100783815308749,0.8372129323854712
0,101823176,MazzaArt,0.2,1.2,0.0,1.2,0.9,0.0,0.3,0.659646495284545,0.8023863559365568
0,4857547554,tesapt,0.1,0.2,0.7,0.6,0.7,0.0,0.0,0.5778862084370772,0.43650814830094437
0,1525320430139088897,vloginwith,0.6,4.4,2.8,3.8,4.4,3.5,3.7,0.8457543526336647,0.8662905376040458
0,1525320447708958720,nikeds11,0.1,4.6,2.8,4.1,4.6,3.8,3.3,0.8748575042966269,0.859576255252869
0,927502182,ThakkarJavnika,0.4,3.4,2.3,2.9,3.4,0.2,2.0,0.7973765977480777,0.8052109974132647
0,1850565138,Sunilsharma2792,0.4,1.1,1.0,3.5,3.5,0.2,0.3,0.797782173166965,0.7437205366967014
0,1525311509240348673,AmraNzrmhmd,0.1,5.0,3.4,4.9,5.0,2.9,1.6,1.0,1.0
0,1072773679497469953,ShahapurUday,0.6,3.3,2.2,3.9,3.9,2.8,1.0,0.8076035454448582,0.8052478284119403
0,3181105017,summer__mckee,0.0,1.2,0.2,0.5,0.6,0.1,0.4,0.5539725719744064,0.7437205366967014
0,1249255273803460608,canticosdear,0.0,3.8,0.0,3.9,3.9,2.9,3.3,0.8076035454448582,0.8052176344738626
0,3523309039,Dkarvind176,0.6,4.5,2.9,2.9,4.5,0.2,2.3,0.8670116134145492,0.8532920387559139
0,1525319607912890368,airezzz_,0.3,4.9,3.6,4.8,4.9,2.5,1.6,0.9307543294922915,1.0
0,464418242,tayvionpower,0.0,0.2,0.0,0.3,0.2,0.0,0.0,0.2787259978325127,0.28846389695411967
0,1525316742414835712,RandyJ69353871,0.1,5.0,2.4,5.0,5.0,3.1,5.0,1.0,1.0
0,1402724061311078411,8uFXESZM9t706TE,0.2,4.9,4.6,4.7,4.9,3.2,2.5,0.9284094529842246,1.0
0,1525317724569624577,Mtbx_Nft,0.1,4.4,2.2,4.6,4.6,2.9,4.0,0.8829632678129363,0.8288069415530707
0,1223810670623371270,AnnMTamrowski,0.2,0.2,0.0,0.4,0.1,0.1,0.1,0.2520419704315795,0.23332432370635456
0,1525317541689577472,DhruvPandey_,0.1,2.9,3.8,5.0,5.0,2.8,1.1,0.9373635156266058,1.0
0,486387643,Death_SineMetu,0.4,2.6,0.6,2.4,2.0,2.3,1.0,0.7939576449836836,0.805401613592116
0,1525320106363867136,ovovo1227,0.1,2.9,3.8,5.0,5.0,2.8,0.7,0.9373635156266058,1.0
0,3267988087,vinaythakur1512,0.3,1.7,0.4,2.3,1.4,0.0,0.4,0.7717813288270262,0.7828265255249504
0,1525317654428409858,HypeManSam01,0.4,4.0,4.0,4.8,4.8,2.7,2.8,0.9158377984126878,0.8649149867296301
0,1525320324698427392,xyaospshyziso,0.2,4.1,1.4,5.0,5.0,3.9,2.0,0.9373635156266058,0.8327856038833207
0,921862894685372416,CarolMountain1,0.6,0.6,0.0,0.2,0.4,0.0,0.1,0.4479465575931997,0.5982419966968565
0,1525319979435929600,Jackher16914238,0.6,4.3,4.1,4.2,4.3,3.1,3.1,0.8395863545645614,0.8421031637823202
0,1257430341318594563,umarlahori1,0.6,1.6,1.5,3.4,3.4,0.0,1.3,0.7973765977480777,0.8030212452554465
0,2586959374,mcchiyaz,0.5,0.6,0.1,0.4,0.0,0.0,0.0,0.22631829961109876,0.2603678379426137
0,436746773,IMAFAUSETT,0.0,1.2,0.2,0.6,0.8,0.0,0.5,0.6414184221423734,0.6784864269642225
0,1525319196904669185,norainyours,0.4,3.9,4.0,4.1,4.1,2.9,2.6,0.8199148539199458,0.8372129323854712
0,1525319614946611201,LizaQueen01,0.4,4.8,4.1,4.5,4.8,3.0,3.2,0.9158377984126878,0.904303821618659
0,1525320120813309952,reapwhat_yousew,1.8,2.6,0.6,3.0,3.0,1.8,1.6,0.7967247202742335,0.8053747654061287
0,865822277216202752,BK_Billie,0.5,0.6,1.6,1.5,0.8,0.2,0.1,0.621687023966582,0.6784864269642225
0,1404946219,wealthsparks,0.0,4.4,0.3,4.1,4.4,2.6,3.3,0.8524047631581662,0.859576255252869
0,984827944303394817,DickiIrawan9,0.1,4.9,3.2,4.8,4.9,3.0,1.6,0.9260015288468207,1.0
0,1525320088101986304,MarioVa94930372,0.4,4.5,1.5,4.8,4.8,3.4,2.4,0.9158377984126878,0.9121502174127201
0,1957093118,DrCMUpadhyay,0.6,0.4,0.0,1.2,1.1,0.0,0.0,0.7176911080698488,0.37678996390568303
0,1231795707444633600,Santhosharasu2,0.4,4.8,2.8,4.1,4.8,2.8,3.1,0.9158377984126878,0.9338419498718862
0,1525320122235138049,llethanhtung,0.1,5.0,2.8,5.0,5.0,2.8,1.2,1.0,1.0
0,23352195,gmosesl,0.6,0.5,0.0,0.9,0.6,0.2,0.2,0.5027122940873614,0.6784864269642225
0,1525317187187134464,postdepris,0.1,5.0,2.8,4.9,5.0,3.2,4.4,1.0,1.0
0,2481759332,kamalpkr18,0.1,5.0,2.3,5.0,5.0,3.1,1.6,1.0,1.0
0,3221371615,hrajparihar,2.8,1.6,0.0,2.8,1.6,0.0,0.0,0.7826357858330618,0.7219510972984345
0,514353286,prasanthstuns,0.4,3.2,0.8,2.8,3.2,0.2,1.3,0.7965971518887632,0.8053429027352532
0,1525316751159853057,SeBeckerG,0.3,4.4,1.6,3.6,4.5,1.0,4.5,0.8670116134145492,0.904303821618659
0,1525320021509304320,PrinceS18794395,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,2482991978,Fedee_new,0.2,3.1,0.0,2.9,3.1,0.2,1.1,0.796622208632847,0.7437205366967014
0,1525319544612724737,nuruzza61942071,0.1,5.0,2.3,5.0,5.0,2.9,0.2,1.0,1.0
0,994903285990486016,jessica_thennia,0.8,3.0,2.2,2.9,3.0,0.0,0.6,0.7967247202742335,0.8102129289660348
0,1151023964,deki820310718,0.2,2.9,1.2,4.3,4.3,0.4,1.6,0.8395863545645614,0.8053747654061287
0,1461345881957953540,potocka2,0.6,3.6,1.8,2.7,3.6,2.8,2.0,0.7989890411370751,0.8252572897541253
0,291776446,RegLo2mile,0.2,1.8,0.2,1.8,2.4,2.4,2.0,0.7970609972920484,0.8052746490850863
0,1141723142,nick_thegolden,0.2,3.8,1.3,2.3,3.8,0.9,1.4,0.8021481695167405,0.8043181589918191
0,1525319932430675968,MdAkbor56641194,0.4,3.5,2.0,3.6,4.4,4.4,2.8,0.8524047631581662,0.8885263643630983
0,1449223192812400641,StefiDormu,0.3,2.8,0.1,3.4,3.4,0.4,1.7,0.797075908158591,0.8052176344738626
0,95346400,EFloresCampbell,2.8,1.0,0.0,2.6,1.6,0.0,0.0,0.7852210697594887,0.5488888157824968
0,536951058,MrCetuz,0.2,2.9,0.4,2.4,2.9,0.8,1.8,0.7967905786038864,0.7089830786080018
0,1482991296226619392,JannNFT,0.2,2.9,1.0,2.8,2.9,0.2,1.5,0.7968599400514179,0.8053085767533751
0,1485222437574922245,Marthelea_,0.2,4.9,1.8,3.7,4.9,2.7,3.9,0.9307543294922915,0.9121502174127201
0,1405189851180269571,tethereumtoken,0.2,2.1,0.0,2.3,2.3,0.4,1.2,0.7969641686241824,0.805428834471509
0,1261707380640722948,NorikoGasper,0.2,4.4,2.6,3.8,4.4,2.7,3.8,0.8524047631581662,0.9121502174127201
0,1525319899274428417,Albinalysova,0.1,5.0,2.3,5.0,5.0,3.1,2.6,1.0,1.0
0,1524160102001004544,Gschmitt57,0.5,4.0,3.8,4.6,4.6,3.1,2.4,0.8829632678129363,0.8421031637823202
0,19357785,Yani42614,0.0,0.3,0.1,0.1,0.2,0.0,0.0,0.2787259978325127,0.23332432370635456
0,1177323130395611136,EtutorUs,0.2,2.8,1.4,1.8,2.0,0.1,1.8,0.7952555385005927,0.8030212452554465
0,1413431831186186240,VMnh16340068,0.4,2.5,0.8,3.9,3.9,3.0,1.6,0.8076035454448582,0.82211302959919
0,1525319514824396800,RahulSi99659031,0.4,4.4,2.6,4.6,4.6,0.7,1.8,0.8912318555080615,0.8963872382550993
0,1424177485965533184,AMisokka,1.0,2.0,0.0,2.0,1.8,0.1,1.2,0.7920317685697057,0.7865642668428161
0,1503525636010356736,RoyceRoyal24,0.1,4.4,3.2,4.8,4.8,3.2,2.6,0.923535423667034,0.8662905376040458
0,1230951334628745218,tee_jay224,0.3,3.6,1.4,2.3,3.6,1.7,3.4,0.7998362042473794,0.9197876419218655
0,1501966495340908572,Andrew10092000,0.2,4.9,4.6,4.7,4.9,2.9,2.6,0.9307543294922915,1.0
0,717406847729152002,akshayology,0.0,3.9,0.9,3.2,3.9,3.2,3.7,0.8076035454448582,0.8885263643630983
0,854678016189923328,rashidiqbal007,0.1,4.8,1.1,3.6,4.8,2.9,3.1,0.923535423667034,0.9270685798190942
0,1331275430477914113,Singhji9090,0.1,2.0,0.6,1.8,2.2,0.2,0.9,0.7964100716330078,0.6784864269642225
0,1525318150740492288,AlexGibs187,0.5,2.9,3.4,4.0,4.0,2.9,3.0,0.8100783815308749,0.82211302959919
0,1663953974,Tam_Linn,0.2,3.8,1.0,2.6,3.8,0.0,2.4,0.8036706514015852,0.8372129323854712
0,1525319559145828352,ExceptalistChad,0.5,4.8,2.1,4.2,4.8,3.6,2.7,0.923535423667034,0.9338419498718862
0,433793847,LaurenSpeicher,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.3342309004634953,0.0
0,1378925664242331649,anjaansanjai18,0.6,1.8,1.0,4.1,4.1,0.2,1.4,0.8240917140475522,0.8050029368890766
0,1017881612959150080,cars487759,0.0,2.9,0.4,2.7,1.4,2.0,0.6,0.7717813288270262,0.8043181589918191
0,1418099459771166720,jigz83525216,0.5,4.2,1.4,3.8,4.2,3.0,2.2,0.8339181685112829,0.8288069415530707
0,1289459185764057094,TMB_Is_Bald,0.2,4.0,1.6,4.1,4.1,3.2,3.0,0.8240917140475522,0.8808312676897403
0,103727755,lutfiewijanarko,0.4,1.7,1.4,3.9,3.9,0.0,0.2,0.8076035454448582,0.7784494983408411
0,1525319466544168961,PoliticalByus,0.2,5.0,0.9,4.8,5.0,3.6,3.6,1.0,0.9270685798190942
0,491029132,rasheedmirza,1.0,0.6,0.0,3.0,1.6,0.2,0.2,0.7852210697594887,0.5982419966968565
0,821368970703937536,texanne,0.4,3.0,0.4,0.8,1.1,0.0,0.9,0.7176911080698488,0.8030212452554465
0,1525318826832891904,TubeGam62570707,0.4,5.0,2.6,4.7,5.0,3.2,2.8,0.9373635156266058,0.9270685798190942
0,1073991740,MikeBernardy_05,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.2520419704315795,0.5222398722127631
0,1280150323567312898,Gsuryavanshi_12,0.2,1.6,0.6,1.8,1.4,0.0,0.2,0.7611878625273879,0.4658392474232361
0,3814515314,NoahEasley64,0.2,3.1,2.5,3.2,3.2,2.0,2.9,0.7966368747455678,0.8252572897541253
0,1375266343377797120,SudheerCreater,0.2,4.4,3.3,4.2,4.4,0.8,3.0,0.8457543526336647,0.8885263643630983
0,65729095,janette11d7,0.1,0.1,0.2,0.0,0.1,0.0,0.2,0.2520419704315795,0.23332432370635456
0,2593028107,SaketSubhedar,0.2,3.8,0.8,3.4,3.8,2.8,2.0,0.8036706514015852,0.8252572897541253
0,264109086,MrRodneyStreet,1.0,2.7,0.2,3.7,3.7,2.7,1.2,0.8008799175144752,0.8052216892873937
0,1456720688748765194,CuanSambilRebah,0.0,4.6,1.4,4.6,4.6,2.7,3.0,0.8829632678129363,0.8327856038833207
0,3068192332,jason_pesch,0.4,0.7,0.0,0.2,0.0,0.0,0.1,0.22631829961109876,0.40673978557586005
0,1486206515560468481,Rushike47597297,0.2,4.2,3.6,4.8,4.8,2.7,1.2,0.923535423667034,0.8963872382550993
0,1525319879649263621,Abraham86181713,0.1,4.6,3.8,4.8,4.8,2.1,2.1,0.9158377984126878,1.0
0,1135512295939792897,knotty15463279,0.2,3.0,0.3,1.2,2.0,0.0,1.9,0.7939576449836836,0.8052444082217497
0,1481221356910161921,C2uyLcxgB8BjR5b,0.0,3.6,1.0,4.8,4.8,3.4,3.2,0.923535423667034,0.8082278383974655
0,1104924528365449216,fatduckboi,0.2,3.6,0.4,2.5,3.6,3.2,2.2,0.7983123643488195,0.8532920387559139
0,1525319918878887937,OsstraBata,0.2,4.8,4.1,4.9,4.9,2.8,2.2,0.9307543294922915,0.9197876419218655
0,815799276,jvcksn1,1.0,2.6,0.4,1.5,1.2,0.0,0.7,0.7287106185584935,0.7733457112766196
0,1422050802235936773,Asifkazi04,0.1,3.2,0.4,3.1,3.2,0.6,1.4,0.7966368747455678,0.813043153461001
0,108967517,me_manojratha,0.4,0.0,0.2,0.4,0.3,0.0,0.0,0.36264564124632276,0.43650814830094437
0,1486705022515699723,making_happen1,0.8,2.0,0.0,1.5,2.0,0.1,1.0,0.7952555385005927,0.8006881983123656
0,1097888044227723270,SherSin18195732,0.4,1.6,0.4,2.1,1.9,0.0,0.9,0.793087009461318,0.7674214324358889
0,1525319980908175360,ServacSzabo,0.1,4.9,1.5,4.8,4.9,3.0,1.4,0.9260015288468207,1.0
0,546424283,JacobPeterson96,0.0,1.7,0.1,1.2,2.3,0.1,1.8,0.796828494732411,0.8053787930995948
0,1088540885187469314,Jason21_116,0.2,0.5,0.6,0.7,0.6,0.0,0.4,0.5539725719744064,0.3469210182245441
0,499953813,irfan_imam,0.1,2.0,0.4,1.2,2.0,0.0,1.9,0.7939576449836836,0.8035432096295109
0,3035968115,orerrama,0.6,4.2,4.4,5.0,5.0,2.6,1.8,1.0,0.8474634546636374
0,2647283782,amanuel_berhe,0.3,3.4,0.5,2.6,3.4,0.3,2.2,0.7968624754031172,0.8057684213303521
0,1562421626,DrewAbleman,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.30618807248975083,0.0
